title,link,address
RSUD Ciawi,https://lewatmana.com/lokasi/45889/rsud-ciawi/,"Jl. Raya Puncak Gadog No.479, Bendungan, Kec. Ciawi, Bogor, Jawa Barat, Kabupaten Bogor, Jawa Barat, Indonesia 16720"
RSUD Cilacap,https://lewatmana.com/lokasi/38849/rsud-cilacap/,"Jl. Gatot Subroto No.28 Sidanegara, Cilacap Tengah, Cilacap, Jawa Tengah, Indonesia 53212"
RSUD Cilincing,https://lewatmana.com/lokasi/45760/rsud-cilincing/,"No.4, Jl. Raya Kebantenan, Semper Tim., Kec. Cilincing, Kota Jkt Utara., Jakarta Utara, DKI Jakarta, Indonesia 14130"
RSUD Cempaka Putih,https://lewatmana.com/lokasi/45709/rsud-cempaka-putih/,"Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat., Jakarta Pusat, DKI Jakarta, Indonesia 10510"
RSUD Cianjur,https://lewatmana.com/lokasi/38589/rsud-cianjur/,"Jl. Rumah Sakit No.1 Cianjur, Cianjur, Jawa Barat, Indonesia 43216"
RSUD Cideres,https://lewatmana.com/lokasi/38696/rsud-cideres/,"Jl. Raya Cideres-Kadipaten No. 180 Bojong Cideres Dawuan, Majalengka, Jawa Barat, Indonesia 45453"
RSUD Cileungsi,https://lewatmana.com/lokasi/38751/rsud-cileungsi/,"Jalan Raya Cileungsi Jonggol Km.10 Desa Cipeucang Cileungsi, Bogor, Jawa Barat, Indonesia 16820"
RSUD Cimacan,https://lewatmana.com/lokasi/38591/rsud-cimacan/,"Jalan Raya Cipanas No. 17 Cimacan, Pacet Cimacan Cianjur, Cianjur, Jawa Barat, Indonesia 43253"
RSUD Cipayung,https://lewatmana.com/lokasi/45792/rsud-cipayung/,"Jl. Mini III, Bambu Apus, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jakarta Timur, DKI Jakarta, Indonesia 13890"
RSUD Depati Hamzah,https://lewatmana.com/lokasi/46126/rsud-depati-hamzah/,"Jl. Soekarno Hatta, Bukitbesar, Kec. Girimaya, Kota Pangkal Pinang, Kepulauan Bangka Belitung, Pangkal Pinang, Kepulauan Bangka Belitung, Indonesia 33684"
RSUD Djojonegoro Temanggung,https://lewatmana.com/lokasi/39069/rsud-djojonegoro-temanggung/,"Jalan Gajah Mada No. 1A Kec. Temanggung, Temanggung, Jawa Tengah, Indonesia 56229"
RSUD Dolopo,https://lewatmana.com/lokasi/39223/rsud-dolopo/,"Jl. Raya Dolopo No. 117, Dolopo, Madiun, Madiun, Jawa Timur, Indonesia 63174"
RSUD Dr Abdul Aziz,https://lewatmana.com/lokasi/46081/rsud-dr-abdul-aziz/,"Jl. Dr. Sutomo No.28, Pasiran, Singkawang Bar., Kota Singkawang, Kalimantan Barat, Singkawang, Kalimantan Barat, Indonesia 79123"
RSUD Ciracas,https://lewatmana.com/lokasi/45793/rsud-ciracas/,"Jl. Lapangan Tembak 1, Cibubur, Kec. Ciracas, Jakarta Timur., Jakarta Timur, DKI Jakarta, Indonesia 13720"
RSUD Depok,https://lewatmana.com/lokasi/37816/rsud-depok/,"JL. Raya Mukhtar No. 99 Sawangan, Depok, Jawa Barat, Indonesia 16511"
RSUD Doloksanggul,https://lewatmana.com/lokasi/21889/rsud-doloksanggul/,"Jalan Ferdinan Lumban Tobing No.1, Dolok sanggul, Kabupaten Humbang Hasundutan, Sumatera Utara, Humbang Hasundutan, Sumatera Utara, Indonesia 22457"
RSUD dr. Abdoer Rahem Situbondo,https://lewatmana.com/lokasi/39377/rsud-dr-abdoer-rahem-situbondo/,"Jl. Anggrek No. 68 Situbondo, Situbondo, Jawa Timur, Indonesia 68312"
RSUD Dr. Achmad Mochtar Bukittinggi,https://lewatmana.com/lokasi/46249/rsud-dr-achmad-mochtar-bukittinggi/,"Jl. Dr. Abdul Rivai No.1, Bukit Apit Puhun, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat, Bukittinggi, Sumatera Barat, Indonesia 26122"
RSUD Dr Agoesdjam Ketapang,https://lewatmana.com/lokasi/46066/rsud-dr-agoesdjam-ketapang/,"Jl. DI Panjaitan No.51, Sampit, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat, Ketapang, Kalimantan Barat, Indonesia 78811"
RSUD Dr. Djasamen Saragih,https://lewatmana.com/lokasi/21897/rsud-dr-djasamen-saragih/,"Jl. Sutomo No.230, Simalungun, Kec. Siantar Sel., Kota Pematang Siantar, Sumatera Utara, Pematangsiantar, Sumatera Utara, Indonesia 21121"
RSUD Dr. Hadrianus Sinaga,https://lewatmana.com/lokasi/21891/rsud-dr-hadrianus-sinaga/,"JL. Dr Hadrianus, Sinaga Pangururan, Pintu Sona, Medan, Kabupaten Samosir, Sumatera Utara, Samosir, Sumatera Utara, Indonesia 22392"
RSUD Dr. H. Bob Bazar SKM,https://lewatmana.com/lokasi/46140/rsud-dr-h-bob-bazar-skm/,"Jl. Lettu Rohani No.14 B, Kedaton, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung, Lampung Selatan, Lampung, Indonesia 35551"
RSUD Dr. H.Koesnadi,https://lewatmana.com/lokasi/39136/rsud-dr-hkoesnadi/,"Jl. Kapten Piere Tendean No. 3, Kec. Bondowoso, Bondowoso, Jawa Timur, Indonesia 68214"
RSUD dr. Darsono,https://lewatmana.com/lokasi/39306/rsud-dr-darsono/,"Jl. Jen A Yani No. 51 Pacitan, Pacitan, Jawa Timur, Indonesia 63511"
RSUD Dr Doris Sylvanus Palangkaraya,https://lewatmana.com/lokasi/46098/rsud-dr-doris-sylvanus-palangkaraya/,"Jl. Palangkaraya, Bukit Tunggal, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah, Palangkaraya, Kalimantan Tengah, Indonesia 73111"
RSUD Dr. Harjono S Ponorogo,https://lewatmana.com/lokasi/39334/rsud-dr-harjono-s-ponorogo/,"Jl. Dr Cipto Mangunkusumo, No. 80-83, Ponorogo, Ponorogo, Jawa Timur, Indonesia 63415"
RSUD Dr. H. Chasan Boesoirie,https://lewatmana.com/lokasi/46156/rsud-dr-h-chasan-boesoirie/,"Jl. Cempaka, Tanah Tinggi Bar., Ternate Sel., Kota Ternate, Maluku Utara, Ternate, Maluku Utara, Indonesia 97715"
RSUD Dr. H. Kumpulan Pane,https://lewatmana.com/lokasi/21898/rsud-dr-h-kumpulan-pane/,"Jl. Dr. Kumpulan Pane, Bandar Utama, Kec. Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, Tebing Tinggi, Sumatera Utara, Indonesia 20998"
RSUD Dr H Marsidi Judono,https://lewatmana.com/lokasi/46120/rsud-dr-h-marsidi-judono/,"l. Jend. Sudirman KM.5,5, Aik Rayak, Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung, Belitung, Kepulauan Bangka Belitung, Indonesia 33411"
RSUD Dr H Soewondo Kendal,https://lewatmana.com/lokasi/45965/rsud-dr-h-soewondo-kendal/,"Jl. Laut No.21, Ngilir, Ngilir, Kec. Kendal, Kabupaten Kendal, Jawa Tengah, Kendal, Jawa Tengah, Indonesia 51311"
RSUD Dr. Kanujoso Djatiwibowo,https://lewatmana.com/lokasi/46108/rsud-dr-kanujoso-djatiwibowo/,"Jl. MT Haryono No.656, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur, Balikpapan, Kalimantan Timur, Indonesia 76115"
RSUD Dr. M. Haulussy Ambon,https://lewatmana.com/lokasi/46152/rsud-dr-m-haulussy-ambon/,"Jl. Dr. Kayadoe, Benteng, Nusaniwe, Kel Benteng, Nusaniwe, Kota Ambon, Maluku, Ambon, Maluku, Indonesia 97116"
RSUD Dr. Mohamad Soewandhie,https://lewatmana.com/lokasi/39485/rsud-dr-mohamad-soewandhie/,"Jl. Tambakrejo 45-47 Surabaya, Surabaya, Jawa Timur, Indonesia 60142"
RSUD Dr. H. Slamet Martodirdjo,https://lewatmana.com/lokasi/39312/rsud-dr-h-slamet-martodirdjo/,"Jl. Raya Panglegur No.4, Pamekasan, Pamekasan, Jawa Timur, Indonesia 69317"
RSUD Dr Iskak Tulungagung,https://lewatmana.com/lokasi/39391/rsud-dr-iskak-tulungagung/,"Jl. Dr. Wahidin Sudiro Husodo, Tulungagung, Tulungagung, Jawa Timur, Indonesia 66224"
RSUD Dr. M Ashasi Pemalang,https://lewatmana.com/lokasi/38970/rsud-dr-m-ashasi-pemalang/,"Jl. Gatot Subroto No.41,Pemalang, Pemalang, Jawa Tengah, Indonesia 52319"
RSUD dr Moewardi Surakarta,https://lewatmana.com/lokasi/45981/rsud-dr-moewardi-surakarta/,"Jl. Kolonel Sutarto No.132, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Surakarta, Jawa Tengah, Indonesia 57126"
RSUD dr Mohammad Soewandhie,https://lewatmana.com/lokasi/45994/rsud-dr-mohammad-soewandhie/,"Jl. Tambak Rejo No.45-47, Tambakrejo, Kec. Simokerto, Kota SBY, Jawa Timur, Surabaya, Jawa Timur, Indonesia 60142"
RSUD dr. M. Yunus Bengkulu,https://lewatmana.com/lokasi/46048/rsud-dr-m-yunus-bengkulu/,"Jl. Bhayangkara, Sidomulyo, Kec. Gading Cemp., Kota Bengkulu, Bengkulu, Bengkulu, Bengkulu, Indonesia 38211"
RSUD Dr. R. Goeteng Taroenadibrata Purbalingga,https://lewatmana.com/lokasi/38982/rsud-dr-r-goeteng-taroenadibrata-purbalingga/,"Jl. Tentara Pelajar No 22, Purbalingga, Purbalingga, Jawa Tengah, Indonesia 53319"
RSUD Dr. R.Soedjati Soemodiardjo,https://lewatmana.com/lokasi/38867/rsud-dr-rsoedjati-soemodiardjo/,"Jl. D.I Panjaitan 36,Purwodadi, Grobogan, Jawa Tengah, Indonesia 58111"
RSUD Dr. R. Soetijono Blora,https://lewatmana.com/lokasi/38811/rsud-dr-r-soetijono-blora/,"Jalan Doktor Sutomo No.42 Blora, Blora, Jawa Tengah, Indonesia 58211"
RSUD Dr R Sosodoro Djatikoesoemo Bojonegoro,https://lewatmana.com/lokasi/46009/rsud-dr-r-sosodoro-djatikoesoemo-bojonegoro/,"Jl. Veteran No.36, Jambean, Ngrowo, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur, Bojonegoro, Jawa Timur, Indonesia 62115"
RSUD Dr. P.P Magretti Saumlaki,https://lewatmana.com/lokasi/46151/rsud-dr-pp-magretti-saumlaki/,"JL. Ir. Soekarno - Poros Utama, Saumlaki, Tanimbar Sel., Kabupaten Maluku Tenggara Barat, Maluku, Maluku Tenggara Barat, Maluku, Indonesia 97664"
RSUD Dr. R. Koesma Tuban,https://lewatmana.com/lokasi/46030/rsud-dr-r-koesma-tuban/,"Sidorejo, Sidorejo, Kec. Tuban, Kabupaten Tuban, Jawa Timur, Tuban, Jawa Timur, Indonesia 62315"
RSUD Dr. R. Soedjono Selong,https://lewatmana.com/lokasi/46160/rsud-dr-r-soedjono-selong/,"Jl. Prof. M Yamin SH No.55, Khusus Kota Selong, Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar., Lombok Timur, Nusa Tenggara Barat, Indonesia 83611"
RSUD dr. R. Soetrasno Rembang,https://lewatmana.com/lokasi/39007/rsud-dr-r-soetrasno-rembang/,"Jl. Pahlawan No.16,Rembang, Rembang, Jawa Tengah, Indonesia 59218"
RSUD Dr Saiful Anwar,https://lewatmana.com/lokasi/46003/rsud-dr-saiful-anwar/,"Jl. Jaksa Agung Suprapto No.2, Klojen, Kec. Klojen, Kota Malang, Jawa Timur, Malang, Jawa Timur, Indonesia 65111"
RSUD Dr. Sam Ratulangi,https://lewatmana.com/lokasi/46240/rsud-dr-sam-ratulangi/,"Jl. R. Suprapto No.123, Luaan, Tondano Tim., Kabupaten Minahasa, Sulawesi Utara, Minahasa, Sulawesi Utara, Indonesia"
RSUD Dr. Soedarso,https://lewatmana.com/lokasi/46074/rsud-dr-soedarso/,"Jl DR.Soedarso no.1, Bangka Belitung Laut, Kec. Pontianak Tenggara, Kota Pontianak, Kalimantan Barat, Pontianak, Kalimantan Barat, Indonesia 78111"
RSUD dr. Soedono Madiun,https://lewatmana.com/lokasi/46026/rsud-dr-soedono-madiun/,"Jl. Dr. Sutomo No.59, Kartoharjo, Kec. Kartoharjo, Kota Madiun, Jawa Timur, Madiun, Jawa Timur, Indonesia 63117"
RSUD dr. Soehadi Prijonegoro Sragen,https://lewatmana.com/lokasi/45976/rsud-dr-soehadi-prijonegoro-sragen/,"Jl. Raya Sukowati No.564, Ngrandu, Nglorog, Kec. Sragen, Kabupaten Sragen, Jawa Tengah, Sragen, Jawa Tengah, Indonesia 57272"
RSUD Dr. Soeratno Gemolong,https://lewatmana.com/lokasi/39021/rsud-dr-soeratno-gemolong/,"Jl.DR Soetomo No 792 Gemolong, Sragen, Jawa Tengah, Indonesia 57274"
RSUD Dr. Soebandi Jember,https://lewatmana.com/lokasi/46016/rsud-dr-soebandi-jember/,"Jl. DR. Soebandi No.200, Cangkring, Patrang, Kec. Patrang, Kabupaten Jember, Jawa Timur, Jember, Jawa Timur, Indonesia 68111"
RSUD Dr. Soediran MS Wonogiri,https://lewatmana.com/lokasi/39081/rsud-dr-soediran-ms-wonogiri/,"Jl. Jend A Yani No. 40,Giriwono Wonogiri, Wonogiri, Jawa Tengah, Indonesia 57613"
RSUD Dr Soegiri Lamongan,https://lewatmana.com/lokasi/39204/rsud-dr-soegiri-lamongan/,"Jl. Kusumabangsa No. 7 Lamongan, Lamongan, Jawa Timur, Indonesia 62214"
RSUD dr. Soekardjo,https://lewatmana.com/lokasi/38599/rsud-dr-soekardjo/,"Jl. Rumah Sakit 33 Tasikmalaya, Tasikmalaya, Jawa Barat, Indonesia 46113"
RSUD Dr. Soetomo,https://lewatmana.com/lokasi/38227/rsud-dr-soetomo/,"Jl. Mayjend Prof. Dr. Moestopo No. 6-8, Surabaya, Jawa Timur, Indonesia 60285"
RSUD Dr. Soewandhie,https://lewatmana.com/lokasi/38211/rsud-dr-soewandhie/,"Jln. Tambakrejo 45 - 47 Surabaya, Surabaya, Jawa Timur, Indonesia 60142"
RSUD dr Zainoel Abidin Aceh,https://lewatmana.com/lokasi/46348/rsud-dr-zainoel-abidin-aceh/,"Jl. Teuku Moh. Daud Beureueh No.108, Bandar Baru, Kec. Kuta Alam, Kota Banda Aceh, Aceh, Banda Aceh, Aceh, Indonesia 24415"
RSU Dedy Jaya,https://lewatmana.com/lokasi/38834/rsu-dedy-jaya/,"JL. Jend A Yani, No. 57 Kec. Brebes, Brebes, Jawa Tengah, Indonesia 52212"
RSUD Embung Fatimah Kota Batam,https://lewatmana.com/lokasi/46138/rsud-embung-fatimah-kota-batam/,"Jl. Letjend Suprapto No.1-9, Bukit Tempayan, Kec. Batu Aji, Kota Batam, Kepulauan Riau, Batam, Kepulauan Riau, Indonesia 29425"
RSUD Gambiran Kediri,https://lewatmana.com/lokasi/46017/rsud-gambiran-kediri/,"Jl. Kapten Tendean No.16, Pakunden, Kec. Pesantren, Kota Kediri, Jawa Timur, Kediri, Jawa Timur, Indonesia 64133"
RSUD dr. T. C. Hillers Maumere,https://lewatmana.com/lokasi/46168/rsud-dr-t-c-hillers-maumere/,"JL Wairklau, No.1, Kota Baru, Alok Tim., Kabupaten Sikka, Nusa Tenggara Tim, Sikka, Nusa Tenggara Timur, Indonesia 86113"
RSUD Durensawit,https://lewatmana.com/lokasi/4752/rsud-durensawit/,"Jl. Duren Sawit Baru No 2, Jakarta Timur, DKI Jakarta, Indonesia"
RSU Deli Serdang,https://lewatmana.com/lokasi/21886/rsu-deli-serdang/,"Jl. Mh. Thamrin No.126, Lubuk Pakam Pekan, Kec. Lubuk Pakam, Kabupaten Deli Serdang, Sumatera Utara, Deli Serdang, Sumatera Utara, Indonesia 20518"
RSU Denisa,https://lewatmana.com/lokasi/39148/rsu-denisa/,"Jl. Dr. Wahidin Sudirohusodo No.736 Kec. Gresik, Gresik, Jawa Timur, Indonesia 61121"
RSUD Genteng,https://lewatmana.com/lokasi/39048/rsud-genteng/,"Jl. Hasanuddin No.98, Genteng, Banyuwangi, Jawa Timur, Indonesia 68465"
RSUD Gunung Jati Cirebon,https://lewatmana.com/lokasi/45933/rsud-gunung-jati-cirebon/,"Jalan Kesambi Raya No.56, Drajat, Kesambi, Kec. Kesambi, Kota Cirebon, Jawa Barat, Cirebon, Jawa Barat, Indonesia 45134"
RSU Dharma Yadnya,https://lewatmana.com/lokasi/39314/rsu-dharma-yadnya/,"Jl. WR.Supratman 256,Denpasar, Denpasar, Bali, Indonesia 80237"
RSUD H Boejasin Pelaihari,https://lewatmana.com/lokasi/46087/rsud-h-boejasin-pelaihari/,"Jl. H. Boejasin No.68A, Angsau, Kec. Pelaihari, Kabupaten Tanah Laut, Kalimantan Selatan, Banjarbaru, Kalimantan Selatan, Indonesia 70814"
RSUD Idaman Banjarbaru,https://lewatmana.com/lokasi/46088/rsud-idaman-banjarbaru/,"Jl. Trikora No.115, Guntungmanggis, Kec. Landasan Ulin, Kota Banjar Baru, Kalimantan Selatan, Banjarbaru, Kalimantan Selatan, Indonesia 70721"
RSUD Jampang Kulon,https://lewatmana.com/lokasi/38575/rsud-jampang-kulon/,"Jl. Cibarusah No. 1 Desa Tanjung Jampang Kulon, Kab. Sukabumi, Sukabumi, Jawa Barat, Indonesia 43178"
RSU Dharma Usadha,https://lewatmana.com/lokasi/39326/rsu-dharma-usadha/,"Jl. P.B. Sudirman 50 Denpasar, Denpasar, Bali, Indonesia 80114"
RSUD Hasanuddin Damrah Manna Bengkulu,https://lewatmana.com/lokasi/46045/rsud-hasanuddin-damrah-manna-bengkulu/,"Jl. Raya Padang Panjang, Pagar Dewa, Kota Manna, Kabupaten Bengkulu Selatan, Bengkulu, Bengkulu Selatan, Bengkulu, Indonesia 38515"
RSUD Ibnu Sina Kab. Gresik,https://lewatmana.com/lokasi/39142/rsud-ibnu-sina-kab-gresik/,"Jl. Dr. W Sudiro Husodo No.243 B, Gresik, Gresik, Jawa Timur, Indonesia 61161"
RSUD Indramayu,https://lewatmana.com/lokasi/38702/rsud-indramayu/,"Jl. Murah Nara No. 7 Sindang, Indramayu, Jawa Barat, Indonesia 45222"
RSUD Jayapura,https://lewatmana.com/lokasi/46170/rsud-jayapura/,"Jl. Kesehatan No.1, Dok II, Bayangkara, Jayapura Utara, Kota Jayapura, Papua, Jayapura, Papua, Indonesia 99112"
RSUD Johar Baru,https://lewatmana.com/lokasi/45710/rsud-johar-baru/,"Jl. Tanah Tinggi XII, Tanah Tinggi, Kec. Johar Baru, Kota Jakarta Pusat, No.15-23., Jakarta Pusat, DKI Jakarta, Indonesia 10540"
RSUD Kab. Batang,https://lewatmana.com/lokasi/38808/rsud-kab-batang/,"Jl. Dr Sutomo No. 42,Batang, Batang, Jawa Tengah, Indonesia 51215"
RSUD Kab. Jombang,https://lewatmana.com/lokasi/39173/rsud-kab-jombang/,"Jalan KH. Wahid Hasyim No 52 Jombang, Jombang, Jawa Timur, Indonesia 61411"
RSUD Kabupaten Bekasi,https://lewatmana.com/lokasi/45902/rsud-kabupaten-bekasi/,"Jl. Raya Teuku Umar No.202, Wanasari, Kec. Cibitung, Bekasi, Jawa Barat, Kabupaten Bekasi, Jawa Barat, Indonesia 17520"
RSUD Kabupaten Kediri Pare,https://lewatmana.com/lokasi/46023/rsud-kabupaten-kediri-pare/,"Jl. Pahlawan Kusuma Bangsa No.1, Cangkring, Pelem, Pare, Kediri, East Java, Kabupaten Kediri, Jawa Timur, Indonesia 64213"
RSUD Kab.Adm.Kep.Seribu,https://lewatmana.com/lokasi/25047/rsud-kabadmkepseribu/,"Pulau Pramuka, Jakarta Utara, DKI Jakarta, Indonesia"
RSUD Kab. Buleleng,https://lewatmana.com/lokasi/39261/rsud-kab-buleleng/,"Jl. Ngurah Rai 30 Singaraja, Buleleng, Bali, Indonesia 81112"
RSUD Kab. Sampang,https://lewatmana.com/lokasi/39350/rsud-kab-sampang/,"Jl. Rajawali No. 10, Sampang, Sampang, Jawa Timur, Indonesia 69214"
RSUD Kabupaten Buleleng,https://lewatmana.com/lokasi/46041/rsud-kabupaten-buleleng/,"Jl. Ngurah Rai No.30, Astina, Kec. Buleleng, Kabupaten Buleleng, Bali, Buleleng, Bali, Indonesia 81113"
RSUD Kabupaten Sidoarjo,https://lewatmana.com/lokasi/45996/rsud-kabupaten-sidoarjo/,"Jl. Mojopahit No.667, Sidowayah, Celep, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur, Sidoarjo, Jawa Timur, Indonesia 61215"
RSUD Kabupaten Sinjai,https://lewatmana.com/lokasi/46224/rsud-kabupaten-sinjai/,"Jl. Jenderal Sudirman No.47, Biringere, Sinjai Utara, Kabupaten Sinjai, Sulawesi Selatan, Sinjai, Sulawesi Selatan, Indonesia 92615"
RSUD Kajen Pekalongan,https://lewatmana.com/lokasi/38966/rsud-kajen-pekalongan/,"Jl. Raya Karangsari Karanganyar, Pekalongan, Jawa Tengah, Indonesia 51182"
RSUD Karanganyar,https://lewatmana.com/lokasi/38887/rsud-karanganyar/,"Jl. Laksda Yos Sudarso Kel. Bejen Kec. Karanganyar, Karanganyar, Jawa Tengah, Indonesia 57716"
RSUD Karawang,https://lewatmana.com/lokasi/38552/rsud-karawang/,"Jalan Galuh Mas Raya No.1 Kel. Sukaharja, Kec. Telukjambe Karawang, Karawang, Jawa Barat, Indonesia 41361"
RSUD Kayen Pati,https://lewatmana.com/lokasi/38956/rsud-kayen-pati/,"Jl. Rumah Sakit No.1 Kayen Pati, Pati, Jawa Tengah, Indonesia 59171"
RSUD Kabupaten Sorong,https://lewatmana.com/lokasi/46178/rsud-kabupaten-sorong/,"Jl. Kesehatan No.36, Kp. Baru, Kec. Sorong, Kota Sorong, Papua Bar., Sorong, Papua Barat, Indonesia 98411"
RSUD Kalisat Kab.Jember,https://lewatmana.com/lokasi/39168/rsud-kalisat-kabjember/,"Jl. MH. Thamrin No.31, Dusun Krajan, Ajung, Kalisat, Kabupaten Jember, Jawa Timur, Jember, Jawa Timur, Indonesia 68193"
RSUD Karangasem,https://lewatmana.com/lokasi/39285/rsud-karangasem/,"Jalan Ngurah Rai No. 58 Amlapura Kec. Karangasem, Karangasem, Bali, Indonesia 80811"
RSUD Kardinah,https://lewatmana.com/lokasi/39177/rsud-kardinah/,"Jl. KS Tubun No.4, Kota Tegal, Tegal, Jawa Tengah, Indonesia 52124"
RSUD Kebayoran Baru,https://lewatmana.com/lokasi/45744/rsud-kebayoran-baru/,"2, No.28, Jl. Abdul Majid Raya, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan., Jakarta Selatan, DKI Jakarta, Indonesia 12150"
RSUD Kebayoran Lama,https://lewatmana.com/lokasi/45745/rsud-kebayoran-lama/,"RT.1, Jl. Jatayu, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan., Jakarta Selatan, DKI Jakarta, Indonesia 12240"
RSUD Kecamatan Kalideres,https://lewatmana.com/lokasi/45724/rsud-kecamatan-kalideres/,"Jl. Satu Maret No. 48, Pegadungan, Kec. Kalideres, Kota Jakarta Barat., Jakarta Barat, DKI Jakarta, Indonesia 11830"
RSUD Kembangan Jakarta,https://lewatmana.com/lokasi/45725/rsud-kembangan-jakarta/,"No.03, Jl. Topas Raya, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat., Jakarta Barat, DKI Jakarta, Indonesia 11620"
RSUD Komodo Labuan Bajo,https://lewatmana.com/lokasi/46167/rsud-komodo-labuan-bajo/,"Jl. Raya Labuan Bajo-Ruteng, Golo Bilas, Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim, Manggarai Barat, Nusa Tenggara Timur, Indonesia 86754"
RSUD Kota Bogor,https://lewatmana.com/lokasi/45881/rsud-kota-bogor/,"Jl. DR. Sumeru No.120, Menteng, Bogor Bar., Kota Bogor, Jawa Barat, Bogor, Jawa Barat, Indonesia 16111"
RSUD Kebumen,https://lewatmana.com/lokasi/38896/rsud-kebumen/,"Jl. Rumah Sakit No.13 Kebumen, Kebumen, Jawa Tengah, Indonesia 54351"
RSUD Kemayoran,https://lewatmana.com/lokasi/45711/rsud-kemayoran/,"Jl. Serdang I, Serdang, Kec. Kemayoran, Kota Jakarta Pusat, No. 3, Jakarta Pusat, DKI Jakarta, Indonesia 10650"
RSUD Kolonodale,https://lewatmana.com/lokasi/46231/rsud-kolonodale/,"Jalan W Monginsidi No.2, Kolonodale, Petasia, Kabupaten Morowali, Sulawesi Tengah, Morowali, Sulawesi Tengah, Indonesia 94971"
RSUD Kota Bima,https://lewatmana.com/lokasi/46158/rsud-kota-bima/,"Jl. Datuk Dibanta, Jatiwangi, Asakota, Bima, Nusa Tenggara Barat, Bima, Nusa Tenggara Barat, Indonesia 84117"
RSUD Kota Dumai,https://lewatmana.com/lokasi/46182/rsud-kota-dumai/,"Jl. Tj. Jati No.4, Buluh Kasap, Dumai Tim., Kota Dumai, Riau, Dumai, Riau, Indonesia 28812"
RSUD Kota Kendari,https://lewatmana.com/lokasi/46238/rsud-kota-kendari/,"Kambu, Kendari, Kota Kendari, Sulawesi Tenggara, Kendari, Sulawesi Tenggara, Indonesia 93231"
RSUD Kota Madiun,https://lewatmana.com/lokasi/39433/rsud-kota-madiun/,"Jl. Campursari No.12B Madiun, Madiun, Jawa Timur, Indonesia 63124"
RSUD Kota Surakarta,https://lewatmana.com/lokasi/39174/rsud-kota-surakarta/,"Jl. Lettu.Sumarto No.1 Kadipiro Banjarsari Surakarta, Surakarta, Jawa Tengah, Indonesia 57136"
RSUD Kota Tangerang Selatan,https://lewatmana.com/lokasi/45844/rsud-kota-tangerang-selatan/,"Jl. Raya Pajajaran No. 101, Pamulang Barat, Pamulang, Pamulang Bar, Kec. Pamulang, Tangerang Selatan, Tangerang Selatan, Banten, Indonesia 15417"
RSUD Kramat Jati,https://lewatmana.com/lokasi/45794/rsud-kramat-jati/,"Jl. Raya Inpres No.48, Kp. Tengah, Kec. Kramat jati, Kota Jakarta Timur, Jakarta Timur, DKI Jakarta, Indonesia 13540"
RSUD Kota Kotamobagu,https://lewatmana.com/lokasi/46241/rsud-kota-kotamobagu/,"Pobundayan, South Kotamobagu, Kotamobagu City, North Sulawesi, Kotamobagu, Sulawesi Utara, Indonesia 95716"
RSUD Kota Semarang,https://lewatmana.com/lokasi/39125/rsud-kota-semarang/,"Jl. Fatmawati Raya No.1 Semarang, Semarang, Jawa Tengah, Indonesia 50272"
RSUD Kota Tangerang,https://lewatmana.com/lokasi/45809/rsud-kota-tangerang/,"Jl. Pulau Putri Raya, Klp. Indah, Kec. Tangerang, Kota Tangerang, Banten, Tangerang, Banten, Indonesia 15117"
RSUD Kota Yogyakarta,https://lewatmana.com/lokasi/21868/rsud-kota-yogyakarta/,"Jl. Wirosaban No. 1, Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia 55162"
RSUD Kraton,https://lewatmana.com/lokasi/38962/rsud-kraton/,"Jl. Veteran 31,Pekalongan, Pekalongan, Jawa Tengah, Indonesia 51117"
RSUD KRMT Wongsonegoro Semarang,https://lewatmana.com/lokasi/45973/rsud-krmt-wongsonegoro-semarang/,"Jl. Fatmawati No.1, Mangunharjo, Kec. Tembalang, Kota Semarang, Jawa Tengah, Semarang, Jawa Tengah, Indonesia 50272"
RSUD Labuang Baji,https://lewatmana.com/lokasi/46221/rsud-labuang-baji/,"Jl. DR. Ratulangi No.81, Labuang Baji, Kec. Mamajang, Kota Makassar, Sulawesi Selatan, Makassar, Sulawesi Selatan, Indonesia 90132"
